"","Sex","Length","Diameter","Height","Whole.weight","Shucked.weight","Viscera.weight","Shell.weight","Rings"
"2479","F",0.545337369209847,0.385754853502923,0.14109231914697,0.75842784518904,0.302496097495874,0.173723800901551,0.248252306822681,10
"2480","I",0.414739620980381,0.321304215930873,0.104661793548246,0.241133415245294,0.180197195919301,0.0450101419219875,0.08153468529448,7
"2481","M",0.590389595491754,0.456784278062511,0.139314748266577,0.988210051025744,0.372200254145918,0.199825863689437,0.292180319873285,9
"2482","F",0.44625641391714,0.330268401023096,0.107134389386574,0.396599217720638,0.222074451027578,0.0917538415744841,0.163719184844587,9
"2483","I",0.596712234052984,0.480159349670298,0.150965071618327,1.19819742109622,0.480374350868129,0.189499608259365,0.275064579867372,10
"2484","I",0.512324464772252,0.380162507537399,0.146307686216453,0.524182592613398,0.220765940738919,0.129396048709124,0.191894779370257,9
"2485","M",0.651255518509777,0.500462849594066,0.169431167084756,1.40475438858153,0.739639340402117,0.312082241677424,0.417949431459862,9
"2486","I",0.341039569012936,0.268928082399404,0.0963784279954495,0.219357075528676,0.0777177524099275,0.050858527413216,0.063139410486937,8
"2487","F",0.683564925699527,0.526025791708323,0.188570762729275,1.41136855418984,0.627578769485084,0.353160405928011,0.418111232230712,13
"2488","M",0.584809127307881,0.460897931580589,0.161099375390273,0.970454284004324,0.505555371282266,0.177225177725306,0.235648665410658,9
"2489","I",0.360206450646458,0.271642017399032,0.0809774911604231,0.20791439182495,0.101613609351578,0.0452260298522775,0.0622189071269457,6
"2490","F",0.652689813704938,0.512899600209038,0.206032455978887,1.37937073700648,0.607816456488959,0.373623832480549,0.421836495921468,10
"2491","I",0.49143870794898,0.392171996174661,0.108453476567004,0.559166672218533,0.216375792181541,0.128226840666968,0.153298092949872,17
"2492","F",0.461436096310712,0.387368585718303,0.130912694902397,0.601629697162331,0.266493070034409,0.0745196315253715,0.152252760668519,9
"2493","I",0.27173232337198,0.183467910134693,0.057666201671819,0.0781450693108604,0.0331092539764168,0.0134499209919736,0.0210841301556966,4
"2494","M",0.57310819112309,0.445362198924013,0.154348284590191,0.877729277200087,0.360976915660946,0.181674600816389,0.228616900110667,10
"2495","M",0.536860943313571,0.440193169328679,0.165535064531331,1.06532776634839,0.395328839224216,0.220248062401338,0.290449419074104,23
"2496","I",0.521323247362977,0.35010629342219,0.12370667163527,0.492376072706628,0.208071055551971,0.116914080464165,0.13101354750715,9
"2497","M",0.416063796084517,0.333424360486953,0.110771522945623,0.389832477909162,0.16563503636864,0.113157164874986,0.136597578946001,8
"2498","M",0.626817378600664,0.482137712926294,0.178735984843238,1.23407356638192,0.539761903087299,0.219861142995918,0.364732270018212,8
"2499","M",0.606341264269397,0.454684527083371,0.148655176833259,1.08792892087122,0.490525328891666,0.201518368218955,0.34699422806728,11
"2500","M",0.616653405751573,0.475013166873178,0.187114622753108,1.31893038746684,0.513844209036488,0.329781720188959,0.334707956354195,9
"2501","M",0.504574413776681,0.39049937353871,0.120602137500726,0.639782436170715,0.318439087952039,0.114033628529013,0.162330088222448,8
"2502","I",0.499850412714947,0.363659416949872,0.103199663831313,0.447551868946063,0.261648347213444,0.103792793762184,0.125652312237846,7
"2503","F",0.590475799978342,0.470185895558454,0.156334763569124,1.06357942256182,0.502789736276016,0.244601794809694,0.289731752094013,8
"2504","M",0.534253107143103,0.406764288350919,0.148455659598054,0.60941422520677,0.246594895085622,0.119510763541746,0.182718432878243,9
"2505","F",0.415027669462764,0.360232897049878,0.124187717487403,0.439502341700108,0.153486242534973,0.0937670268722383,0.115025910488324,9
"2506","I",0.328790281086721,0.263874705748661,0.0897373161303896,0.192136194309476,0.0817982945496366,0.0446760455204816,0.0615607363160539,6
"2507","I",0.551624314068745,0.442932151779889,0.124674213544482,0.712278773096864,0.297435352818996,0.135602915147163,0.204856590738341,9
"2508","I",0.533108262630675,0.401809682465379,0.135976416226724,0.697168305878504,0.260676718950975,0.174889723721138,0.20136298019769,7
"2509","M",0.802041081042,0.558022865616262,0.203159992666366,2.08683962092745,0.724071503708416,0.528269770564951,0.585882341983897,24
"2510","I",0.46396089488773,0.329316651102379,0.131324668365889,0.460233921627684,0.191638819179252,0.0843037451245122,0.0984765189189146,7
"2511","F",0.739210892689685,0.551995258296798,0.111250266973412,1.95117937001222,0.956227202227812,0.403478791864587,0.48658984239923,13
"2512","I",0.463247299556199,0.356321139103859,0.10655418895374,0.469498764431505,0.240484589873155,0.110118079853153,0.13037765005604,7
"2513","I",0.420252344491441,0.321404883402839,0.10850607939183,0.328616308767291,0.16547102526407,0.0475643393882717,0.0899613682056591,8
"2514","F",0.609827137174465,0.449859643657722,0.162825364538938,1.09339108944554,0.434746035222554,0.307626697345744,0.322660163072864,9
"2515","I",0.599939514940578,0.426262559838514,0.162387533455252,0.972949732963178,0.425932785214346,0.221799357359673,0.23827386578294,6
"2516","M",0.645874132073051,0.478267071510841,0.165692089359624,1.38927178941552,0.628138145829013,0.348413754129209,0.36106050974252,10
"2517","M",0.545835064688957,0.434311391525884,0.142434685847978,0.941379660717407,0.381526449315416,0.197207492878202,0.298502749379872,14
"2518","I",0.565077788004549,0.43672250486788,0.170474253684642,0.867135459208903,0.346381337690378,0.222561368538964,0.236519949740167,11
"2519","M",0.503786013798222,0.394193067536233,0.131114027704572,0.554391872941989,0.246811878644471,0.108700602403833,0.207567329742579,13
"2520","F",0.490217061183287,0.401737105017241,0.135837771890387,0.634992107106001,0.221936389757616,0.233276911219598,0.201650233574572,11
"2521","F",0.478527362310285,0.371719539303754,0.103915386560318,0.557579091200747,0.240137658550469,0.0745255976038478,0.174991508454807,8
"2522","M",0.59514941298666,0.476492565067987,0.154780258376725,1.067223394856,0.486104104434309,0.232284058413128,0.284646813986544,12
"2523","I",0.377339990197833,0.260502676781127,0.0854894790102592,0.208172358457396,0.0602608454034129,0.0471506785918679,0.0613459216925409,7
"2524","M",0.551803351653745,0.448277965587782,0.169094514594301,0.980601793181221,0.299878581267263,0.201415602271369,0.398599777511771,18
"2525","I",0.355540226009861,0.275392876846544,0.0906887599057564,0.188837381494614,0.079789077017833,0.0484513153889586,0.0709651669654455,7
"2526","I",0.440342102859565,0.334309367172711,0.104981159503968,0.416272935489831,0.216996423280455,0.104333068218406,0.108608619833313,7
"2527","F",0.543884405855801,0.426051407351773,0.136096635205159,0.893348169092428,0.33266341121666,0.207635889756578,0.277320300552515,16
"2528","F",0.514478805428232,0.427243899605432,0.200594601799721,0.716801662390709,0.428479546814706,0.215350214453639,0.209854105984739,9
"2529","F",0.638814959392605,0.50460104629657,0.171685310069753,1.2125279329359,0.550617841001714,0.258367057452932,0.405541718621803,10
"2530","F",0.555435228882403,0.473756505753044,0.173263081763619,0.981091373690474,0.670863518177914,0.203341154707706,0.232128328437339,8
"2531","F",0.570581097357259,0.426153132212525,0.129741864641485,0.772304434092976,0.367096180319964,0.156921116610523,0.199703965040214,8
"2532","I",0.42771910471303,0.313469599300873,0.0954788764380388,0.321700860453496,0.144192024358918,0.0709627669305733,0.0967541191844747,7
"2533","F",0.5454028637688,0.419382897739833,0.143744996180377,0.858114622772852,0.310471743362151,0.220011694175128,0.226403880231436,10
"2534","M",0.613518438325303,0.493241434534542,0.157376007149452,1.20006653261179,0.406028174630462,0.264040663291892,0.311957631541612,14
"2535","I",0.21179810340279,0.138248779959759,0.0448758110112669,0.0330258340146139,0.0171941462388646,0.00770057444905058,0.00702124035204466,3
"2536","I",0.426807995700604,0.301235137483009,0.123422412671429,0.420695046223289,0.153802666033491,0.089718386565161,0.0940149536070705,8
"2537","I",0.434365624961862,0.341005542883606,0.108602416782067,0.3847144816371,0.195966726661439,0.1023976675487,0.13778797071958,8
"2538","M",0.516544579514313,0.409153755410925,0.134131245706073,0.581975549402448,0.231145297769291,0.143105153166339,0.236136326109788,11
"2539","I",0.441133143186809,0.346567200160958,0.0977742748354958,0.347184634096293,0.12468828971038,0.0709890849985496,0.105285500972244,8
"2540","I",0.51879753462623,0.374643098369038,0.151916687008165,0.672062014495411,0.224450595802711,0.146298978681814,0.227390889657357,12
"2541","M",0.495507517716407,0.420571647595773,0.148299937264292,0.7028463342865,0.257494695913544,0.172884987990724,0.267302351147182,9
"2542","F",0.65060541803246,0.507783193519929,0.15424583173928,1.25550376347105,0.475713641346672,0.261193744728957,0.328428385495506,11
"2543","I",0.477953009478322,0.344887788910338,0.103945439719415,0.477433479284467,0.23447998134636,0.0881683808422458,0.154357289873028,9
"2544","I",0.273008855498749,0.209571936934416,0.0981356789043344,0.0985262311387258,0.0565135392027509,0.0278912233294067,0.0302627847911594,6
"2545","M",0.613203075262525,0.499220877779322,0.202376238450437,1.34084245721468,0.682142237335613,0.20864567721334,0.36056652058957,9
"2546","I",0.42193021491409,0.316521911256027,0.100141589825229,0.326956063902196,0.227447013644658,0.0805454850367979,0.101953321072998,7
"2547","I",0.428709233740207,0.324541440371627,0.117794075496813,0.326622958509673,0.13279482963359,0.0737676730852103,0.104803991704065,7
"2548","F",0.625865691339684,0.475657272077961,0.175072532191527,1.1402896680972,0.522001865455997,0.251849050997034,0.351535916510374,8
"2549","F",0.572414434574469,0.424542411617803,0.129850532553146,0.8329088603488,0.308418305860719,0.16596298728602,0.277710083423345,13
"2550","M",0.642051892269969,0.479485976373191,0.139364979280418,1.13308537929455,0.570772687765123,0.185797608606984,0.304983020007893,8
"2551","I",0.324651071588446,0.236069179549,0.0757386937308921,0.286944305128011,0.143382317293008,0.0616660188475537,0.0755410070350239,7
"2552","I",0.281253150612993,0.226277903011309,0.0726450548607762,0.129196440896965,0.0683217561388704,0.0332612092210414,0.0441498339773849,9
"2553","F",0.557346020503473,0.445891953874492,0.166531361087617,0.845550682920632,0.304599209964819,0.18484274269874,0.274321121593003,9
"2554","I",0.497236829099914,0.412769608624353,0.13518750210532,0.911552237085056,0.359869982429858,0.18397520215488,0.260258887791425,13
"2555","I",0.516222110979265,0.390947260438842,0.128899503901875,0.574205528622818,0.213582477815876,0.143000636089204,0.232644731873548,19
"2556","F",0.50558087134443,0.381757233451969,0.119376514870492,0.580561254770637,0.266122024946326,0.129982352102174,0.162705977906522,7
"2557","I",0.384432826255908,0.306202916476231,0.0888300388591769,0.314489715812805,0.146981161146357,0.0688588325109145,0.0918812813170783,8
"2558","M",0.495760996613002,0.371320762681637,0.10798368543553,0.495290789597006,0.180908929423388,0.118728469706916,0.177867259554861,10
"2559","F",0.668295368176452,0.533183037588461,0.173394062371225,1.51706371364222,0.502072141106465,0.374103675174534,0.507602514790194,12
"2560","I",0.60498642408463,0.478331708201528,0.17636207171495,1.3365955405888,0.566829624659407,0.287658370868404,0.384463263045604,9
"2561","M",0.635577587897879,0.596041179012945,0.170790814587894,1.42210766218458,0.549004862090928,0.325352959180748,0.365034423937871,11
"2562","M",0.699509376606733,0.549449730873818,0.188112726854751,1.52821751240477,0.710721522620588,0.363127248256154,0.470694377612458,9
"2563","I",0.583664795988399,0.421126756113209,0.127819668212792,0.79433376499266,0.315394664188769,0.153371010682121,0.201014500277596,8
"2564","I",0.448613538637074,0.380124375637565,0.107919086002839,0.385936428356705,0.190312763275635,0.0687687071903569,0.130724661720427,8
"2565","F",0.605611129244476,0.456855141412106,0.153627023128653,0.955153018136751,0.46288620074271,0.15661309134129,0.276876456983936,9
"2566","M",0.599244668019289,0.459864430871678,0.151640887788915,0.836435391569685,0.368934863098399,0.200640702540924,0.239215683285378,8
"2567","M",0.45713780250731,0.3924555889752,0.0814031835024767,0.43741663210295,0.216527236883218,0.082178271573555,0.132949112603861,9
"2568","I",0.365868538455403,0.28166785010859,0.0902500534615567,0.220578284704233,0.0915795507459123,0.0430088836216887,0.0900308384570274,7
"2569","M",0.602403992189275,0.498802672627435,0.179458617602095,1.30938222801916,0.595324567184802,0.241778010499218,0.352802858435726,14
"2570","I",0.286091332745791,0.232326906743133,0.0790493839783161,0.0632625794943522,0.0796696181981734,0.0207340797057232,0.0307136348684998,5
"2571","F",0.527822934182198,0.430800964555816,0.13663712991774,0.86622220429373,0.447056755203884,0.231298056918458,0.256770593853415,13
"2572","I",0.430283283489181,0.308889214455536,0.0855027827633871,0.344224295943594,0.176173744854358,0.0595658507711664,0.0891294529767621,8
"2573","I",0.397782328054851,0.320473749990672,0.116714388471331,0.306717369045371,0.126413872834484,0.0517166280295331,0.0940455242774293,7
"2574","M",0.634091971489483,0.507995445058802,0.163189255857904,1.09500043469505,0.446607499989312,0.251976188080419,0.297371610448965,10
"2575","I",0.456502826066631,0.355124699171728,0.118386549072769,0.556568335845905,0.244349698944165,0.133083704423846,0.126034630575353,8
"2576","M",0.610272766705046,0.481154656953779,0.160260017119156,1.03699221218701,0.426030101871049,0.257007619401689,0.300092328691029,11
"2577","I",0.456600120440152,0.332193904925977,0.145915175707624,0.484463956234342,0.194195760388629,0.11966554754354,0.185176664789509,16
"2578","M",0.643961119717301,0.488857545308972,0.157086342555731,1.09383398934184,0.478520463257947,0.252715540263831,0.273131096210568,10
"2579","I",0.315634274303744,0.24027618265019,0.0681186631103659,0.173767103045125,0.0918492542489984,0.0396741867892635,0.0572661794228029,6
"2580","M",0.479301595786471,0.362290635537956,0.100372398321039,0.493770159788556,0.191218921820645,0.100936378366284,0.130332335029995,8
"2581","F",0.577034849200774,0.41955307463198,0.150374932066109,0.915718273788321,0.463302621194941,0.179552537799758,0.229347174051781,7
"2582","M",0.325485079409661,0.245842635105202,0.0963508705303131,0.239312631211625,0.074653474754698,0.0590442842529628,0.0754692479791262,11
"2583","I",0.313264363175237,0.233578857351984,0.0728636651474843,0.143814125480309,0.0557435924454658,0.0205150445017733,0.0417518551826142,5
"2584","F",0.534214045907649,0.416597336851772,0.135906827020366,1.24538616890033,0.563219718503415,0.189601766443708,0.229338686984568,10
"2585","I",0.539770438235425,0.415120316473904,0.136068879039718,0.734262396641146,0.316041041482512,0.160815027336443,0.258016034531214,11
"2586","M",0.604561268794469,0.492970626858358,0.144567438824844,1.27306296457281,0.512008944507352,0.254493637656548,0.315659954654798,11
"2587","I",0.419276718364433,0.302196331130417,0.105725403753016,0.397245458981002,0.150658866837691,0.0594364212929904,0.114535602112022,6
"2588","I",0.527335448526511,0.452681996348516,0.129050738842907,1.00193047424072,0.521003348747877,0.184507256111507,0.250399305885629,7
"2589","M",0.362576367773457,0.274698817107828,0.0994216756869233,0.219667168653031,0.101532100673275,0.0457867789758836,0.0767306383008695,6
"2590","I",0.518998547206943,0.412047186409937,0.147501477788163,0.888480197386621,0.348655832683694,0.199245375075189,0.248941748318102,14
"2591","I",0.32922729289995,0.213784480321709,0.066692457719995,0.154198983597128,0.09512731159012,0.0311410475586931,0.0481867776969795,5
"2592","M",0.513105260595393,0.399859500363953,0.138387989621238,0.555365879951462,0.244131064777079,0.109172924880887,0.160725500398657,9
"2593","M",0.400076478118888,0.305984637177793,0.0922314561480212,0.306278872184095,0.135297008141496,0.0589558919836712,0.0766190073546179,5
"2594","F",0.526337942256682,0.412022021261112,0.168956261484379,0.846694515271711,0.253679162532513,0.183294649930995,0.282630491657653,10
"2595","I",0.246482750137963,0.201140513789667,0.0489093535608607,0.10496174018569,0.0256576594392302,0.0185537409299125,0.0260400081601966,4
"2596","M",0.420727940458075,0.339920417097054,0.123292287232853,0.526482007643738,0.125771402038915,0.163329167622976,0.126857981447697,9
"2597","I",0.170697073771965,0.120283985668709,0.0374558867405196,0.00984235481026816,0.00543245877729919,0.00337512596079016,0.00445384621514251,3
"2598","M",0.629064578597154,0.477432615267885,0.154939855564426,1.20157986125155,0.409981919325263,0.235240928757073,0.333518468829113,9
"2599","I",0.603930050691426,0.480632094739935,0.101761950577794,0.944085208976818,0.483909893292038,0.115438478863701,0.297935545674342,9
"2600","M",0.599025238397124,0.535473136932356,0.152335830659534,1.12118691162176,0.416767237690224,0.370023467777281,0.3540243360247,11
"2601","F",0.566030410537476,0.449244420922717,0.167309539509588,1.01267763550238,0.452642317947658,0.182787050194924,0.254525425442867,9
"2602","F",0.531026885749393,0.413195598152672,0.123684527401631,0.730100747999559,0.331509703797569,0.195380218307347,0.225612077295042,9
"2603","F",0.527986818328051,0.382366223047774,0.175226436009671,0.777881840441696,0.303216243341041,0.159071016877976,0.180309376204665,10
"2604","M",0.462370160137237,0.3583547404184,0.0894176842378102,0.489170764374954,0.178576859052892,0.108360573557938,0.156294648398134,10
"2605","F",0.63668539513109,0.471567739146789,0.152331442001928,1.10447671373557,0.525482481367496,0.272926000661998,0.329333817950216,11
"2606","M",0.646432780926178,0.506377098365721,0.160031881926386,1.34859059887747,0.697795922496295,0.323817429434158,0.349780291588602,8
"2607","I",0.542800705962942,0.469773496677,0.145614602791649,0.745087057686095,0.363684558104104,0.203970977772872,0.202194464940617,10
"2608","I",0.445470702589859,0.310763365202277,0.0961901104447408,0.351235204955434,0.16212514041448,0.090964754898299,0.0787961224897948,5
"2609","I",0.526698254428486,0.395111692137125,0.145862965816888,0.484139434607123,0.210042829147135,0.128683791437008,0.167654011102981,9
"2610","M",0.511944513377158,0.381615386305401,0.163286040627875,0.594828068922216,0.193175727880865,0.136708011865433,0.187625685335361,12
"2611","F",0.67982217960904,0.51755654218331,0.167546872888371,1.38497299199386,0.682600447881804,0.299909728377343,0.221902365766399,10
"2612","M",0.527217445800107,0.417056667200327,0.155316675485247,0.855418226459241,0.280607068284955,0.181893321440393,0.264115470929325,10
"2613","F",0.602113932592492,0.461616993289929,0.121130808626506,0.837345562118467,0.448207054952019,0.151914628279863,0.243669302019831,10
"2614","I",0.234080511496068,0.161177720697516,0.0570018075934838,0.0552968870560511,0.0275890939229603,0.0124064859484787,0.0160679616921586,5
"2615","F",0.601975765702539,0.400044859592413,0.116364467087214,0.778221831949656,0.316873495686249,0.193533479904845,0.206350280805215,14
"2616","M",0.683665851048254,0.558327487472018,0.200554491905558,1.82204447826517,0.759705387533837,0.409234830090682,0.54698087008244,12
"2617","M",0.388228909143136,0.279133382906994,0.106579059257931,0.25548222259307,0.119256950605807,0.0526218741991841,0.0617122302191726,8
"2618","M",0.567081989732387,0.417568348540716,0.11982361030713,0.948417665759712,0.346755343748994,0.122742248026552,0.306540541176527,12
"2619","M",0.57267701293183,0.455066374045847,0.176269450652523,1.10476272026444,0.345868689232618,0.230605806843084,0.41822387218109,13
"2620","M",0.173984769735119,0.112295482448682,0.0608259518838965,0.0371095628212619,0.0253540770155655,0.0067184059173445,0.0167208622789439,6
"2621","I",0.49341708962622,0.386277949302654,0.126483168208033,0.533814557965393,0.225722664630294,0.119013895786753,0.191073953668845,13
"2622","F",0.614172726253566,0.459342361516244,0.135152612932357,0.977217074154342,0.460409906728735,0.159628915525794,0.291903206916581,8
"2623","M",0.58245643855531,0.452020327039321,0.187616200358232,1.11991489943751,0.406098190425519,0.316154484558395,0.33167706667542,12
"2624","I",0.22010687620177,0.141707457240366,0.0502486703964129,0.0536939815142836,0.0202518395259082,0.0129759658923158,0.0127340975071992,5
"2625","I",0.287174864271451,0.186468849765812,0.0654863259126687,0.102138356843545,0.0329429079573155,0.0197013892255412,0.0338483648371925,6
"2626","M",0.725029209924595,0.557502199047698,0.209630170155681,2.09282072150138,1.18980984088229,0.388491579101268,0.502597429598507,11
"2627","M",0.679466678476979,0.528781969070367,0.178232191529395,1.51257049074133,0.734382466225911,0.448191257980306,0.496014143979302,19
"2628","I",0.247909867228438,0.191455045488114,0.0774439850836736,0.0711428891665211,0.0370618579849031,0.0177977378544267,0.0249494839192642,5
"2629","I",0.356622280562426,0.262197220333935,0.0752880211234522,0.184484642631483,0.0776640069299229,0.0383193091152267,0.0613460664789069,8
"2630","I",0.504678565319794,0.386555574923894,0.124006097609059,0.637370934700955,0.354052749540609,0.143931126916958,0.142488034501147,6
"2631","I",0.416838312691541,0.315172014239336,0.0911852864840275,0.27214433511417,0.115282152459126,0.062743425752942,0.0840911171583152,7
"2632","M",0.485935771978235,0.531122767117654,0.196606427098729,0.515544523255153,0.201716753818941,0.134624908242165,0.35519894359233,15
"2633","F",0.526091875856886,0.370953383038164,0.136945719015668,0.635740380716764,0.281813841103546,0.142312155193348,0.186269516468176,12
"2634","F",0.533230365787811,0.398163795111561,0.146245513481806,0.622691992462675,0.294146102672075,0.118464670824275,0.175457210335563,10
"2635","M",0.607721178626721,0.47367494543949,0.161772869014437,1.06925006591138,0.668630158118975,0.307781988872638,0.338732467018636,11
"2636","F",0.512561199846975,0.400806590197853,0.125530821596911,0.723178360895115,0.302874602399371,0.138642596176998,0.186080904126717,8
"2637","M",0.556191283646153,0.418778422021496,0.143821890626106,0.84311204421258,0.354423612779528,0.190525560813868,0.268807833021044,9
"2638","M",0.416774646882813,0.299536256931546,0.0837733482502726,0.316014207829702,0.12278172727073,0.0516699015783328,0.109862826119653,9
"2639","I",0.292296810916399,0.208530759646782,0.0727082123697583,0.141574915340837,0.0420331716869802,0.0294585785903216,0.0329352507322311,7
"2640","M",0.454151556963205,0.320813062092879,0.118220729784543,0.325053073998122,0.169503880611299,0.0781076701299593,0.106126796321319,13
"2641","I",0.566802255420533,0.439412132642694,0.151002236860914,0.883473971857454,0.434090422117967,0.115455255668245,0.211546596614424,8
"2642","M",0.572291659003289,0.460536289719156,0.136129903008027,1.07473836175947,0.528545590558915,0.194438142104982,0.279496821330831,11
"2643","F",0.658891673639501,0.528384686430424,0.180138901757203,1.39894408771443,0.557964030498152,0.31642195450865,0.380785396458949,11
"2644","M",0.543117909450255,0.414075530934867,0.176129147440608,0.89823744213865,0.344699150179778,0.201024668005811,0.244599348016826,14
"2645","I",0.317497781525949,0.231436453814175,0.0754572203587974,0.137880203400475,0.0591723266012925,0.0256485841438289,0.0419902773518846,6
"2646","M",0.581321584718086,0.463910729904443,0.145154185906966,1.02751114564937,0.51712788140959,0.215196108708723,0.220511946684256,9
"2647","I",0.226723707771414,0.157173147997578,0.0543100515419604,0.0527649089098409,0.0273276034190387,0.0132168698156996,0.0134749509127465,3
"2648","M",0.632513297603406,0.508760062073266,0.197008134052297,1.57212665405957,0.597287073652337,0.364865071783585,0.458672408060876,14
"2649","M",0.724010245068125,0.556495128886791,0.194548204647979,2.00087887508,1.04705459150979,0.384991697734958,0.452398947109283,11
"2650","I",0.407603176291566,0.317882281335007,0.101973590115603,0.35974415937179,0.116636194135842,0.0702274826143962,0.0915316630694512,6
"2651","M",0.567614435313529,0.431988404797073,0.172132069245874,1.05251991051635,0.498957655272592,0.166066900890005,0.278636914913543,14
"2652","F",0.58976114788558,0.482277080806227,0.165391573338251,1.09554638699505,0.547409966261655,0.239376408116923,0.252648824404507,10
"2653","I",0.459163026940802,0.349906649371197,0.117991019201643,0.444582173203536,0.222801116759006,0.0888853280483022,0.139247540937382,7
"2654","F",0.647815760341914,0.488202271241443,0.186256741194869,1.34879870222758,0.595910272770574,0.334207763651271,0.283279234370053,8
"2655","F",0.518606265443877,0.482129954471173,0.141579262625032,1.18074246094401,0.503025416323851,0.272167864650467,0.345334920662488,9
"2656","F",0.365488349573643,0.285199292067266,0.105939371091551,0.266040332135014,0.101162533991773,0.0519942612292528,0.0788475839128402,9
"2657","F",0.645190021056725,0.492144793684247,0.1484248271645,1.07092652019141,0.5016533392628,0.23271965081902,0.332299935425931,9
"2658","M",0.590612378411969,0.419327183894677,0.126447382222428,0.799335094098358,0.373381364164101,0.167125944520001,0.213911969115717,8
"2659","F",0.602450976534515,0.461614034311761,0.120885005136133,1.38005944146951,0.624800073744378,0.288156041432924,0.320716005122436,9
"2660","F",0.406280578763033,0.312778283953009,0.131730163981712,0.420836833185976,0.153436868340161,0.103566279492471,0.104304341405086,10
"2661","I",0.543243429953928,0.388842902145165,0.118104011652512,0.626226175238554,0.254569667808634,0.104486124631123,0.171953802407078,8
"2662","M",0.518183314440931,0.397311080822347,0.117859048248428,0.612843312773963,0.182754595450527,0.12950796589316,0.13208213059115,9
"2663","I",0.401144789260634,0.286179128282421,0.0914238109036147,0.25333997318642,0.0984914086600245,0.066429147120165,0.0741223069568594,11
"2664","M",0.637445766323454,0.482048991659088,0.159179331043684,1.35235261071363,0.631539205410623,0.274972591345453,0.373091547449824,8
"2665","M",0.553078554896344,0.425700665763333,0.138599759061838,0.910838251593974,0.362984570601823,0.205594045088417,0.328226199096596,11
"2666","I",0.433006383625714,0.330151749331173,0.0879181538841526,0.36346738463669,0.154963284866842,0.0768805176562502,0.114150565114636,7
"2667","M",0.544255334745013,0.432268602603804,0.159319240509687,0.746635050847859,0.340290631572618,0.151724727943875,0.205363049553929,10
"2668","I",0.500560112752688,0.381264950072928,0.160075780766494,0.546446358594903,0.258096106701904,0.0740105192109055,0.165309601702589,11
"2669","I",0.5410829187182,0.443817410759087,0.146610896951452,0.739000894713827,0.382065423530119,0.142610802324876,0.254697974428931,9
"2670","F",0.577893926946717,0.489098937134091,0.124624140476522,1.15881775815662,0.528297530987513,0.253718223046695,0.287463646454995,8
"2671","F",0.444069312411657,0.357478694415504,0.12898095979401,0.482937737427923,0.137500601426289,0.101814645930552,0.164862822811478,10
"2672","I",0.43954369789947,0.412163700755819,0.110943158974521,0.375657440306655,0.253936025543393,0.0810193187024187,0.130178823036843,8
"2673","F",0.669105003843642,0.528119707219516,0.171748056217251,1.43272651712659,0.686698599197332,0.327732510005916,0.360442607867455,10
"2674","I",0.382494807959193,0.296488089317742,0.080394639020407,0.29723993189127,0.127521871703465,0.0497678260756609,0.0495363951730431,8
"2675","I",0.239723405466476,0.178208652776442,0.0582824443440506,0.0673901860531437,0.028882157393703,0.0175936997310865,0.0161811142478954,4
"2676","I",0.339832048805092,0.253998678876575,0.0996170774412194,0.187759708801056,0.102550226381417,0.0381500117663559,0.0679678453176358,7
"2677","I",0.367112157561656,0.267041255475332,0.106574186267714,0.265673262691151,0.140623858468529,0.0454553567720448,0.080636220932431,6
"2678","F",0.497741034868861,0.408709449246716,0.142407491546418,0.648375007492321,0.289150944536218,0.0970220514787405,0.277644841232328,9
"2679","I",0.488793544023569,0.370346964297649,0.114551555110888,0.847361455523846,0.297687007429656,0.176995673770244,0.223821072217935,8
"2680","F",0.668085355868338,0.556064837150003,0.184308210094457,1.62280497119372,0.770333030744323,0.30856784950631,0.448640387836695,15
"2681","F",0.683008680274801,0.57906491905001,0.186847378857726,1.82880637281822,0.710034266874074,0.471469325521711,0.455645375920355,11
"2682","I",0.486180470085848,0.358377918278255,0.099629646538094,0.575320925952965,0.242485038870438,0.12519399970406,0.174334335910869,12
"2683","M",0.566224644225583,0.430917867833711,0.131872003623363,1.03428905648343,0.479042565965406,0.235944010917574,0.295519643903476,15
"2684","M",0.662665288768011,0.5101032670466,0.151799652599767,1.33985209233988,0.505884752611125,0.236769449036803,0.363619616796075,11
"2685","F",0.56195071338877,0.461353764746916,0.154667282482843,0.712789665969837,0.296258108619267,0.150624652898979,0.362488741125439,10
"2686","F",0.594447724040316,0.508807824612768,0.155513979788808,0.982089492071654,0.384994783134035,0.22962784199261,0.411218091725333,20
"2687","M",0.618171940291154,0.487565623193657,0.195789876875034,1.28380754590588,0.645666982861934,0.276720214705059,0.388027577911149,18
"2688","M",0.494275851237795,0.379514198737816,0.134986504799284,0.714738314062074,0.25497729275442,0.179864502542821,0.181161183285471,10
"2689","F",0.526864538947112,0.459543432506281,0.15494565614677,0.826781854637504,0.390984407256648,0.206581440541694,0.225127691232614,15
"2690","M",0.585454852992724,0.466306491728909,0.14991830394643,0.788204071992254,0.353781792251936,0.19743634438563,0.243255937914605,12
"2691","F",0.565946280017152,0.440934562743364,0.143958919508589,0.847983051023996,0.429591001710139,0.166212143712216,0.227455768763025,8
"2692","M",0.519149948080873,0.483209081315688,0.178059204658474,1.12923352769858,0.506605890823746,0.280476320055872,0.344643710886948,18
"2693","I",0.381535386320401,0.307309099100876,0.101992209462909,0.291213978196073,0.129899953237826,0.0688148051008395,0.081848893097219,7
